sim413:r56	2.906e+00	1
sim34:r56	2.538e+00	1
sim557:r19	2.523e+00	1
sim829:r63	2.405e+00	1
sim764:r19	2.352e+00	1
sim963:r4	2.270e+00	1
sim852:r42	2.177e+00	1
sim399:r17	2.144e+00	1
sim440:r8	2.104e+00	1
sim103:r63	2.098e+00	1
sim889:r79	2.049e+00	1
sim310:r63	2.049e+00	1
sim271:r44	2.044e+00	1
sim107:r4	2.022e+00	1
sim757:r63	2.021e+00	1
sim70:r23	2.021e+00	1
sim596:r63	2.020e+00	1
sim600:r30	2.019e+00	1
sim76:r45	2.014e+00	1
sim537:r38	2.014e+00	1
sim644:r12	2.012e+00	1
sim688:r82	2.011e+00	1
sim896:r17	2.010e+00	1
sim369:r64	2.008e+00	1
sim301:r48	2.008e+00	1
sim8:r38	2.007e+00	1
sim825:r16	2.007e+00	1
sim876:r86	2.006e+00	1
sim137:r78	2.006e+00	1
sim833:r73	2.005e+00	1
sim468:r79	2.005e+00	1
sim865:r33	2.004e+00	1
sim643:r48	2.004e+00	1
sim128:r24	2.003e+00	1
sim551:r44	2.002e+00	1
sim193:r0	2.002e+00	1
sim831:r77	2.001e+00	1
sim683:r77	2.001e+00	1
sim919:r87	1.999e+00	1
sim862:r46	1.999e+00	1
sim807:r77	1.999e+00	1
sim178:r82	1.999e+00	1
sim842:r12	1.998e+00	1
sim533:r7	1.998e+00	1
sim286:r32	1.996e+00	1
sim42:r73	1.995e+00	1
sim73:r70	1.993e+00	1
sim382:r39	1.991e+00	1
sim590:r50	1.988e+00	1
sim982:r17	1.983e+00	1
sim362:r28	1.982e+00	1
sim769:r57	1.978e+00	1
sim131:r73	1.978e+00	1
sim378:r55	1.977e+00	1
sim367:r85	1.977e+00	1
sim196:r68	1.976e+00	1
sim505:r6	1.972e+00	1
sim47:r36	1.971e+00	1
sim567:r6	1.965e+00	1
sim348:r11	1.965e+00	1
sim209:r41	1.961e+00	1
sim100:r77	1.961e+00	1
sim267:r55	1.955e+00	1
sim463:r84	1.953e+00	1
sim584:r60	1.945e+00	1
sim886:r30	1.943e+00	1
sim297:r50	1.943e+00	1
sim110:r29	1.941e+00	1
sim397:r17	1.937e+00	1
sim246:r2	1.937e+00	1
sim649:r41	1.933e+00	1
sim666:r19	1.932e+00	1
sim426:r24	1.930e+00	1
sim205:r68	1.927e+00	1
sim522:r64	1.926e+00	1
sim585:r37	1.924e+00	1
sim595:r68	1.921e+00	1
sim289:r17	1.916e+00	1
sim826:r88	1.915e+00	1
sim606:r75	1.908e+00	1
sim856:r37	1.897e+00	1
sim884:r68	1.895e+00	1
sim219:r56	1.885e+00	1
sim928:r81	1.883e+00	1
sim753:r66	1.883e+00	1
sim685:r33	1.882e+00	1
sim836:r34	1.880e+00	1
sim65:r82	1.878e+00	1
sim210:r58	1.876e+00	1
sim874:r63	1.872e+00	1
sim62:r19	1.863e+00	1
sim421:r63	1.860e+00	1
sim98:r65	1.855e+00	1
sim806:r36	1.855e+00	0
sim425:r58	1.850e+00	1
sim470:r86	1.849e+00	1
sim563:r68	1.840e+00	1
sim744:r34	1.835e+00	0
